document_id,feature_id,genre_percentile
gpt_b008_P1_r2,R03,0.2775
gpt_b008_P1_r2,R04,0.2623
gpt_b008_P1_r2,R05,0.6582
gpt_b008_P1_r2,R06,0.6920
gpt_b008_P1_r2,R07,0.0000
gpt_b008_P1_r2,S01,0.4365
gpt_b008_P1_r2,S02,0.5076
gpt_b008_P1_r2,S03,0.1134
gpt_b008_P1_r2,S04,0.5821
gpt_b008_P1_r2,S05,0.5973
gpt_b008_P1_r2,S06,0.5888
gpt_b008_P1_r2,S07,0.5567
gpt_b008_P1_r2,S08,0.7496
gpt_b008_P1_r2,S09,0.7411
gpt_b008_P1_r2,S10,0.0000
gpt_b008_P1_r2,X01,0.8838
gpt_b008_P1_r2,X02,0.6605
gpt_b008_P1_r2,X05,0.2528
gpt_b008_P2_r1,C01,0.3181
gpt_b008_P2_r1,C02,0.3587
gpt_b008_P2_r1,C03,0.0000
gpt_b008_P2_r1,C05,0.0000
gpt_b008_P2_r1,C06,0.2961
gpt_b008_P2_r1,D04,0.9679
gpt_b008_P2_r1,D05,0.0000
gpt_b008_P2_r1,F01,0.5228
gpt_b008_P2_r1,F02,0.2149
gpt_b008_P2_r1,F03,0.7343
gpt_b008_P2_r1,F04,0.0000
gpt_b008_P2_r1,F05,0.0000
gpt_b008_P2_r1,F06,0.0000
gpt_b008_P2_r1,F07,0.0000
gpt_b008_P2_r1,F08,0.5028
gpt_b008_P2_r1,L01,0.3604
gpt_b008_P2_r1,L02,0.5262
gpt_b008_P2_r1,L03,0.1963
gpt_b008_P2_r1,L04,0.1100
gpt_b008_P2_r1,L05,0.9154
gpt_b008_P2_r1,L06,0.2149
gpt_b008_P2_r1,L07,0.7259
gpt_b008_P2_r1,L08,0.3130
gpt_b008_P2_r1,L09,0.1083
gpt_b008_P2_r1,M01,0.6988
gpt_b008_P2_r1,M02,0.5804
gpt_b008_P2_r1,M05,0.4670
gpt_b008_P2_r1,P01,0.8071
gpt_b008_P2_r1,R01,0.6548
gpt_b008_P2_r1,R02,0.4162
gpt_b008_P2_r1,R03,0.1066
gpt_b008_P2_r1,R04,0.6007
gpt_b008_P2_r1,R05,0.5212
gpt_b008_P2_r1,R06,0.6362
gpt_b008_P2_r1,R07,0.9983
gpt_b008_P2_r1,S01,0.3942
gpt_b008_P2_r1,S02,0.6548
gpt_b008_P2_r1,S03,0.1134
gpt_b008_P2_r1,S04,0.5245
gpt_b008_P2_r1,S05,0.6988
gpt_b008_P2_r1,S06,0.6531
gpt_b008_P2_r1,S07,0.1015
gpt_b008_P2_r1,S08,0.3841
gpt_b008_P2_r1,S09,0.2657
gpt_b008_P2_r1,S10,0.0000
gpt_b008_P2_r1,X01,0.0000
gpt_b008_P2_r1,X02,0.8553
gpt_b008_P2_r1,X05,0.3389
gpt_b008_P2_r2,C01,0.0440
gpt_b008_P2_r2,C02,0.2487
gpt_b008_P2_r2,C03,0.0000
gpt_b008_P2_r2,C05,0.0000
gpt_b008_P2_r2,C06,0.0000
gpt_b008_P2_r2,D04,0.3519
gpt_b008_P2_r2,D05,0.0000
gpt_b008_P2_r2,F01,0.5482
gpt_b008_P2_r2,F02,0.0000
gpt_b008_P2_r2,F03,0.5279
gpt_b008_P2_r2,F04,0.0000
gpt_b008_P2_r2,F05,0.0000
gpt_b008_P2_r2,F06,0.0000
gpt_b008_P2_r2,F07,0.0000
gpt_b008_P2_r2,F08,0.8861
gpt_b008_P2_r2,L01,0.5144
gpt_b008_P2_r2,L02,0.7056
gpt_b008_P2_r2,L03,0.2453
gpt_b008_P2_r2,L04,0.1235
gpt_b008_P2_r2,L05,0.9272
gpt_b008_P2_r2,L06,0.1235
gpt_b008_P2_r2,L07,0.6193
gpt_b008_P2_r2,L08,0.3570
gpt_b008_P2_r2,L09,0.0948
gpt_b008_P2_r2,M01,0.3469
gpt_b008_P2_r2,M02,0.5787
gpt_b008_P2_r2,M05,0.2217
gpt_b008_P2_r2,P01,0.7817
gpt_b008_P2_r2,R01,0.2132
gpt_b008_P2_r2,R02,0.3384
gpt_b008_P2_r2,R03,0.1303
gpt_b008_P2_r2,R04,0.0931
gpt_b008_P2_r2,R05,0.6717
gpt_b008_P2_r2,R06,0.7902
gpt_b008_P2_r2,R07,0.9966
gpt_b008_P2_r2,S01,0.4349
gpt_b008_P2_r2,S02,0.2132
gpt_b008_P2_r2,S03,0.0135
gpt_b008_P2_r2,S04,0.1252
gpt_b008_P2_r2,S05,0.8190
gpt_b008_P2_r2,S06,0.0321
gpt_b008_P2_r2,S07,0.0135
gpt_b008_P2_r2,S08,0.7343
gpt_b008_P2_r2,S09,0.2284
gpt_b008_P2_r2,S10,0.0000
gpt_b008_P2_r2,X01,0.6414
gpt_b008_P2_r2,X02,0.8553
gpt_b008_P2_r2,X05,0.5139
gpt_b008_P3_r1,C01,0.5008
gpt_b008_P3_r1,C02,0.3503
gpt_b008_P3_r1,C03,0.0000
gpt_b008_P3_r1,C05,0.8122
gpt_b008_P3_r1,C06,0.5398
gpt_b008_P3_r1,D04,0.5685
gpt_b008_P3_r1,D05,0.0000
gpt_b008_P3_r1,F01,0.6058
gpt_b008_P3_r1,F02,0.2792
gpt_b008_P3_r1,F03,0.8240
gpt_b008_P3_r1,F04,0.0000
gpt_b008_P3_r1,F05,0.0000
gpt_b008_P3_r1,F06,0.0000
gpt_b008_P3_r1,F07,0.0000
gpt_b008_P3_r1,F08,0.3139
gpt_b008_P3_r1,L01,0.1066
gpt_b008_P3_r1,L02,0.1929
gpt_b008_P3_r1,L03,0.1743
gpt_b008_P3_r1,L04,0.0051
gpt_b008_P3_r1,L05,0.4890
gpt_b008_P3_r1,L06,0.2115
gpt_b008_P3_r1,L07,0.2826
gpt_b008_P3_r1,L08,0.0474
gpt_b008_P3_r1,L09,0.2284
gpt_b008_P3_r1,M01,0.2741
gpt_b008_P3_r1,M02,0.8291
gpt_b008_P3_r1,M05,0.6362
gpt_b008_P3_r1,P01,0.4788
gpt_b008_P3_r1,R01,0.6074
gpt_b008_P3_r1,R02,0.6768
gpt_b008_P3_r1,R03,0.1286
gpt_b008_P3_r1,R04,0.2183
gpt_b008_P3_r1,R05,0.3299
gpt_b008_P3_r1,R06,0.0000
gpt_b008_P3_r1,R07,0.8274
gpt_b008_P3_r1,S01,0.1387
gpt_b008_P3_r1,S02,0.6074
gpt_b008_P3_r1,S03,0.1134
gpt_b008_P3_r1,S04,0.3773
gpt_b008_P3_r1,S05,0.4162
gpt_b008_P3_r1,S06,0.7986
gpt_b008_P3_r1,S07,0.2876
gpt_b008_P3_r1,S08,0.5550
gpt_b008_P3_r1,S09,0.6785
gpt_b008_P3_r1,S10,0.0000
gpt_b008_P3_r1,X01,0.0000
gpt_b008_P3_r1,X02,0.4395
gpt_b008_P3_r1,X05,0.3278
gpt_b008_P3_r2,C01,0.3316
gpt_b008_P3_r2,C02,0.2267
gpt_b008_P3_r2,C03,0.0000
gpt_b008_P3_r2,C05,0.0000
gpt_b008_P3_r2,C06,0.3621
gpt_b008_P3_r2,D04,0.6176
gpt_b008_P3_r2,D05,0.0000
gpt_b008_P3_r2,F01,0.6751
gpt_b008_P3_r2,F02,0.3807
gpt_b008_P3_r2,F03,0.4315
gpt_b008_P3_r2,F04,0.0000
gpt_b008_P3_r2,F05,0.0000
gpt_b008_P3_r2,F06,0.0000
gpt_b008_P3_r2,F07,0.0000
gpt_b008_P3_r2,F08,0.3139
gpt_b008_P3_r2,L01,0.1269
gpt_b008_P3_r2,L02,0.2961
gpt_b008_P3_r2,L03,0.1286
gpt_b008_P3_r2,L04,0.0321
gpt_b008_P3_r2,L05,0.5702
gpt_b008_P3_r2,L06,0.3672
gpt_b008_P3_r2,L07,0.5127
gpt_b008_P3_r2,L08,0.3198
gpt_b008_P3_r2,L09,0.0491
gpt_b008_P3_r2,M01,0.1066
gpt_b008_P3_r2,M02,0.2200
gpt_b008_P3_r2,M05,0.8240
gpt_b008_P3_r2,P01,0.2758
gpt_b008_P3_r2,R01,0.2775
gpt_b008_P3_r2,R02,0.0677
gpt_b008_P3_r2,R03,0.0795
gpt_b008_P3_r2,R04,0.7699
gpt_b008_P3_r2,R05,0.9019
gpt_b008_P3_r2,R06,0.6650
gpt_b008_P3_r2,R07,0.5550
gpt_b008_P3_r2,S01,0.6582
gpt_b008_P3_r2,S02,0.2775
gpt_b008_P3_r2,S03,0.0135
gpt_b008_P3_r2,S04,0.7479
gpt_b008_P3_r2,S05,0.5279
gpt_b008_P3_r2,S06,0.8409
gpt_b008_P3_r2,S07,0.6514
gpt_b008_P3_r2,S08,0.5347
gpt_b008_P3_r2,S09,0.5567
gpt_b008_P3_r2,S10,0.0000
gpt_b008_P3_r2,X01,0.0000
gpt_b008_P3_r2,X02,0.4395
gpt_b008_P3_r2,X05,0.4778
gpt_b009_P1_r1,C01,0.5838
gpt_b009_P1_r1,C02,0.4552
gpt_b009_P1_r1,C03,0.0000
gpt_b009_P1_r1,C05,0.0000
gpt_b009_P1_r1,C06,0.1810
gpt_b009_P1_r1,D04,0.8832
gpt_b009_P1_r1,D05,0.0000
gpt_b009_P1_r1,F01,0.0000
gpt_b009_P1_r1,F02,0.4552
gpt_b009_P1_r1,F03,0.3029
gpt_b009_P1_r1,F04,0.0000
gpt_b009_P1_r1,F05,0.0000
gpt_b009_P1_r1,F06,0.0000
gpt_b009_P1_r1,F07,0.0000
gpt_b009_P1_r1,F08,0.5750
gpt_b009_P1_r1,L01,0.3249
gpt_b009_P1_r1,L02,0.3976
gpt_b009_P1_r1,L03,0.1320
gpt_b009_P1_r1,L04,0.0440
gpt_b009_P1_r1,L05,0.5719
gpt_b009_P1_r1,L06,0.2826
gpt_b009_P1_r1,L07,0.3418
gpt_b009_P1_r1,L08,0.3232
gpt_b009_P1_r1,L09,0.2318
gpt_b009_P1_r1,M01,0.2030
gpt_b009_P1_r1,M02,0.4450
gpt_b009_P1_r1,M05,0.0948
gpt_b009_P1_r1,P01,0.2893
gpt_b009_P1_r1,R01,0.2978
gpt_b009_P1_r1,R02,0.2470
gpt_b009_P1_r1,R03,0.7428
gpt_b009_P1_r1,R04,0.4162
gpt_b009_P1_r1,R05,0.7783
gpt_b009_P1_r1,R06,0.6261
gpt_b009_P1_r1,R07,0.5228
gpt_b009_P1_r1,S01,0.8037
gpt_b009_P1_r1,S02,0.2978
gpt_b009_P1_r1,S03,0.1134
gpt_b009_P1_r1,S04,0.8139
gpt_b009_P1_r1,S05,0.9628
gpt_b009_P1_r1,S06,0.1980
gpt_b009_P1_r1,S07,0.6464
gpt_b009_P1_r1,S08,0.3486
gpt_b009_P1_r1,S09,0.7005
gpt_b009_P1_r1,S10,0.0000
gpt_b009_P1_r1,X01,0.0000
gpt_b009_P1_r1,X02,0.6605
gpt_b009_P1_r1,X05,0.5861
gpt_b009_P1_r2,C01,0.3959
gpt_b009_P1_r2,C02,0.5364
gpt_b009_P1_r2,C03,0.0000
gpt_b009_P1_r2,C05,0.0000
gpt_b009_P1_r2,C06,0.2589
gpt_b009_P1_r2,D04,0.8816
gpt_b009_P1_r2,D05,0.6210
gpt_b009_P1_r2,F01,0.5093
gpt_b009_P1_r2,F02,0.4535
gpt_b009_P1_r2,F03,0.4247
gpt_b009_P1_r2,F04,0.0000
gpt_b009_P1_r2,F05,0.0000
gpt_b009_P1_r2,F06,0.0000
gpt_b009_P1_r2,F07,0.0000
gpt_b009_P1_r2,F08,0.7028
gpt_b009_P1_r2,L01,0.4281
gpt_b009_P1_r2,L02,0.5431
gpt_b009_P1_r2,L03,0.1252
gpt_b009_P1_r2,L04,0.1810
gpt_b009_P1_r2,L05,0.5618
gpt_b009_P1_r2,L06,0.4196
gpt_b009_P1_r2,L07,0.2284
gpt_b009_P1_r2,L08,0.3976
gpt_b009_P1_r2,L09,0.3723
gpt_b009_P1_r2,M01,0.3824
gpt_b009_P1_r2,M02,0.0321
gpt_b009_P1_r2,M05,0.4941
gpt_b009_P1_r2,P01,0.0355
gpt_b009_P1_r2,R01,0.4095
gpt_b009_P1_r2,R02,0.0423
gpt_b009_P1_r2,R03,0.2250
gpt_b009_P1_r2,R04,0.7699
gpt_b009_P1_r2,R05,0.3672
gpt_b009_P1_r2,R06,0.0000
gpt_b009_P1_r2,R07,0.0000
gpt_b009_P1_r2,S01,0.9188
gpt_b009_P1_r2,S02,0.4095
gpt_b009_P1_r2,S03,0.1134
gpt_b009_P1_r2,S04,0.7360
gpt_b009_P1_r2,S05,0.7174
gpt_b009_P1_r2,S06,0.4044
gpt_b009_P1_r2,S07,0.8494
gpt_b009_P1_r2,S08,0.6277
gpt_b009_P1_r2,S09,0.3367
gpt_b009_P1_r2,S10,0.0000
gpt_b009_P1_r2,X01,0.8838
gpt_b009_P1_r2,X02,0.1763
gpt_b009_P1_r2,X05,0.6750
gpt_b009_P2_r1,C01,0.4839
gpt_b009_P2_r1,C02,0.6176
gpt_b009_P2_r1,C03,0.0000
gpt_b009_P2_r1,C05,0.0000
gpt_b009_P2_r1,C06,0.3181
gpt_b009_P2_r1,D04,0.6125
gpt_b009_P2_r1,D05,0.0000
gpt_b009_P2_r1,F01,0.5313
gpt_b009_P2_r1,F02,0.1523
gpt_b009_P2_r1,F03,0.6904
gpt_b009_P2_r1,F04,0.0000
gpt_b009_P2_r1,F05,0.0000
gpt_b009_P2_r1,F06,0.0000
gpt_b009_P2_r1,F07,0.0000
gpt_b009_P2_r1,F08,0.9111
gpt_b009_P2_r1,L01,0.2098
gpt_b009_P2_r1,L02,0.3283
gpt_b009_P2_r1,L03,0.1201
gpt_b009_P2_r1,L04,0.1709
gpt_b009_P2_r1,L05,0.6650
gpt_b009_P2_r1,L06,0.3130
gpt_b009_P2_r1,L07,0.1574
gpt_b009_P2_r1,L08,0.4196
gpt_b009_P2_r1,L09,0.1438
gpt_b009_P2_r1,M01,0.4619
gpt_b009_P2_r1,M02,0.6447
gpt_b009_P2_r1,M05,0.2098
gpt_b009_P2_r1,P01,0.7107
gpt_b009_P2_r1,R01,0.2149
gpt_b009_P2_r1,R02,0.2910
gpt_b009_P2_r1,R03,0.3181
gpt_b009_P2_r1,R04,0.2183
gpt_b009_P2_r1,R05,0.8156
gpt_b009_P2_r1,R06,0.6954
gpt_b009_P2_r1,R07,0.8359
gpt_b009_P2_r1,S01,0.8105
gpt_b009_P2_r1,S02,0.2149
gpt_b009_P2_r1,S03,0.1134
gpt_b009_P2_r1,S04,0.4129
gpt_b009_P2_r1,S05,0.9408
gpt_b009_P2_r1,S06,0.4839
gpt_b009_P2_r1,S07,0.6159
gpt_b009_P2_r1,S08,0.7208
gpt_b009_P2_r1,S09,0.2149
gpt_b009_P2_r1,S10,0.0000
gpt_b009_P2_r1,X01,0.0000
gpt_b009_P2_r1,X02,0.6605
gpt_b009_P2_r1,X05,0.7528
gpt_b009_P2_r2,C01,0.3587
gpt_b009_P2_r2,C02,0.3486
gpt_b009_P2_r2,C03,0.0000
gpt_b009_P2_r2,C05,0.0000
gpt_b009_P2_r2,C06,0.0000
gpt_b009_P2_r2,D04,0.2318
gpt_b009_P2_r2,D05,0.0000
gpt_b009_P2_r2,F01,0.5736
gpt_b009_P2_r2,F02,0.0829
gpt_b009_P2_r2,F03,0.5533
gpt_b009_P2_r2,F04,0.0000
gpt_b009_P2_r2,F05,0.0000
gpt_b009_P2_r2,F06,0.0000
gpt_b009_P2_r2,F07,0.0000
gpt_b009_P2_r2,F08,0.7028
gpt_b009_P2_r2,L01,0.4992
gpt_b009_P2_r2,L02,0.7817
gpt_b009_P2_r2,L03,0.2707
gpt_b009_P2_r2,L04,0.5161
gpt_b009_P2_r2,L05,0.6464
gpt_b009_P2_r2,L06,0.5195
gpt_b009_P2_r2,L07,0.1929
gpt_b009_P2_r2,L08,0.2995
gpt_b009_P2_r2,L09,0.3452
gpt_b009_P2_r2,M01,0.5144
gpt_b009_P2_r2,M02,0.6819
gpt_b009_P2_r2,M05,0.3976
gpt_b009_P2_r2,P01,0.7834
gpt_b009_P2_r2,R01,0.2437
gpt_b009_P2_r2,R02,0.4585
gpt_b009_P2_r2,R03,0.2064
gpt_b009_P2_r2,R04,0.2623
gpt_b009_P2_r2,R05,0.7614
gpt_b009_P2_r2,R06,0.8748
gpt_b009_P2_r2,R07,0.9729
gpt_b009_P2_r2,S01,0.6244
gpt_b009_P2_r2,S02,0.2437
gpt_b009_P2_r2,S03,0.1134
gpt_b009_P2_r2,S04,0.1946
gpt_b009_P2_r2,S05,0.8646
gpt_b009_P2_r2,S06,0.1810
gpt_b009_P2_r2,S07,0.5161
gpt_b009_P2_r2,S08,0.2809
gpt_b009_P2_r2,S09,0.0812
gpt_b009_P2_r2,S10,0.0000
gpt_b009_P2_r2,X01,0.0000
gpt_b009_P2_r2,X02,0.6605
gpt_b009_P2_r2,X05,0.6167
gpt_b009_P3_r1,C01,0.5567
gpt_b009_P3_r1,C02,0.5567
gpt_b009_P3_r1,C03,0.0000
gpt_b009_P3_r1,C05,0.8629
gpt_b009_P3_r1,C06,0.0000
gpt_b009_P3_r1,D04,0.7648
gpt_b009_P3_r1,D05,0.4349
gpt_b009_P3_r1,F01,0.0000
gpt_b009_P3_r1,F02,0.3909
gpt_b009_P3_r1,F03,0.6853
gpt_b009_P3_r1,F04,0.0000
gpt_b009_P3_r1,F05,0.0000
gpt_b009_P3_r1,F06,0.0000
gpt_b009_P3_r1,F07,0.0000
gpt_b009_P3_r1,F08,0.4194
gpt_b009_P3_r1,L01,0.2217
gpt_b009_P3_r1,L02,0.4146
gpt_b009_P3_r1,L03,0.1235
gpt_b009_P3_r1,L04,0.2047
gpt_b009_P3_r1,L05,0.3807
gpt_b009_P3_r1,L06,0.5482
gpt_b009_P3_r1,L07,0.3892
gpt_b009_P3_r1,L08,0.2893
gpt_b009_P3_r1,L09,0.6667
gpt_b009_P3_r1,M01,0.1726
gpt_b009_P3_r1,M02,0.8274
gpt_b009_P3_r1,M05,0.0694
gpt_b009_P3_r1,P01,0.3756
gpt_b009_P3_r1,R01,0.2758
gpt_b009_P3_r1,R02,0.2030
gpt_b009_P3_r1,R03,0.5736
gpt_b009_P3_r1,R04,0.4585
gpt_b009_P3_r1,R05,0.6210
gpt_b009_P3_r1,R06,0.5651
gpt_b009_P3_r1,R07,0.5465
gpt_b009_P3_r1,S01,0.7124
gpt_b009_P3_r1,S02,0.2758
gpt_b009_P3_r1,S03,0.3909
gpt_b009_P3_r1,S04,0.4382
gpt_b009_P3_r1,S05,0.6616
gpt_b009_P3_r1,S06,0.3519
gpt_b009_P3_r1,S07,0.3198
gpt_b009_P3_r1,S08,0.3198
gpt_b009_P3_r1,S09,0.7208
gpt_b009_P3_r1,S10,0.0000
gpt_b009_P3_r1,X01,0.8838
gpt_b009_P3_r1,X02,0.5132
gpt_b009_P3_r1,X05,0.6444
gpt_b009_P3_r2,C01,0.4129
gpt_b009_P3_r2,C02,0.4958
gpt_b009_P3_r2,C03,0.0000
gpt_b009_P3_r2,C05,0.8714
gpt_b009_P3_r2,C06,0.3503
gpt_b009_P3_r2,D04,0.4670
gpt_b009_P3_r2,D05,0.0000
gpt_b009_P3_r2,F01,0.5008
gpt_b009_P3_r2,F02,0.3926
gpt_b009_P3_r2,F03,0.5702
gpt_b009_P3_r2,F04,0.0000
gpt_b009_P3_r2,F05,0.0000
gpt_b009_P3_r2,F06,0.0000
gpt_b009_P3_r2,F07,0.0000
gpt_b009_P3_r2,F08,0.8056
gpt_b009_P3_r2,L01,0.1861
gpt_b009_P3_r2,L02,0.4467
gpt_b009_P3_r2,L03,0.0795
gpt_b009_P3_r2,L04,0.1049
gpt_b009_P3_r2,L05,0.4213
gpt_b009_P3_r2,L06,0.4907
gpt_b009_P3_r2,L07,0.3621
gpt_b009_P3_r2,L08,0.3283
gpt_b009_P3_r2,L09,0.5787
gpt_b009_P3_r2,M01,0.1371
gpt_b009_P3_r2,M02,0.0761
gpt_b009_P3_r2,M05,0.1861
gpt_b009_P3_r2,P01,0.0305
gpt_b009_P3_r2,R01,0.2876
gpt_b009_P3_r2,R02,0.0135
gpt_b009_P3_r2,R03,0.0677
gpt_b009_P3_r2,R04,0.9272
gpt_b009_P3_r2,R05,0.7851
gpt_b009_P3_r2,R06,0.0000
gpt_b009_P3_r2,R07,0.0000
gpt_b009_P3_r2,S01,0.8866
gpt_b009_P3_r2,S02,0.2876
gpt_b009_P3_r2,S03,0.0135
gpt_b009_P3_r2,S04,0.6650
gpt_b009_P3_r2,S05,0.8748
gpt_b009_P3_r2,S06,0.4230
gpt_b009_P3_r2,S07,0.6227
gpt_b009_P3_r2,S08,0.8494
gpt_b009_P3_r2,S09,0.6108
gpt_b009_P3_r2,S10,0.0000
gpt_b009_P3_r2,X01,0.8838
gpt_b009_P3_r2,X02,0.1763
gpt_b009_P3_r2,X05,0.7861
gpt_b010_P1_r1,C01,0.7648
gpt_b010_P1_r1,C02,0.3807
gpt_b010_P1_r1,C03,0.0000
gpt_b010_P1_r1,C05,0.6768
gpt_b010_P1_r1,C06,0.4704
gpt_b010_P1_r1,D04,0.7936
gpt_b010_P1_r1,D05,0.0000
gpt_b010_P1_r1,F01,0.6007
gpt_b010_P1_r1,F02,0.7411
gpt_b010_P1_r1,F03,0.8291
gpt_b010_P1_r1,F04,0.0000
gpt_b010_P1_r1,F05,0.0000
gpt_b010_P1_r1,F06,0.0000
gpt_b010_P1_r1,F07,0.0000
gpt_b010_P1_r1,F08,0.4611
gpt_b010_P1_r1,L01,0.0745
gpt_b010_P1_r1,L02,0.1269
gpt_b010_P1_r1,L03,0.0981
gpt_b010_P1_r1,L04,0.1421
gpt_b010_P1_r1,L05,0.3875
gpt_b010_P1_r1,L06,0.2538
gpt_b010_P1_r1,L07,0.5212
gpt_b010_P1_r1,L08,0.0288
gpt_b010_P1_r1,L09,0.3621
gpt_b010_P1_r1,M01,0.1540
gpt_b010_P1_r1,M02,0.2098
gpt_b010_P1_r1,M05,0.3621
gpt_b010_P1_r1,P01,0.1354
gpt_b010_P1_r1,R01,0.0761
gpt_b010_P1_r1,R02,0.2250
gpt_b010_P1_r1,R03,0.6379
gpt_b010_P1_r1,R04,0.2183
gpt_b010_P1_r1,R05,0.9425
gpt_b010_P1_r1,R06,0.0000
gpt_b010_P1_r1,R07,0.0000
gpt_b010_P1_r1,S01,0.9002
gpt_b010_P1_r1,S02,0.0761
gpt_b010_P1_r1,S03,0.9120
gpt_b010_P1_r1,S04,0.6311
gpt_b010_P1_r1,S05,0.6684
gpt_b010_P1_r1,S06,0.1201
gpt_b010_P1_r1,S07,0.7563
gpt_b010_P1_r1,S08,0.6734
gpt_b010_P1_r1,S09,0.4907
gpt_b010_P1_r1,S10,0.0000
gpt_b010_P1_r1,X01,0.6414
gpt_b010_P1_r1,X02,0.4395
gpt_b010_P1_r1,X05,0.7833
gpt_b010_P1_r2,C01,0.3266
gpt_b010_P1_r2,C02,0.1049
gpt_b010_P1_r2,C03,0.0000
gpt_b010_P1_r2,C05,0.0000
gpt_b010_P1_r2,C06,0.2521
gpt_b010_P1_r2,D04,0.8697
gpt_b010_P1_r2,D05,0.0000
gpt_b010_P1_r2,F01,0.0000
gpt_b010_P1_r2,F02,0.8545
gpt_b010_P1_r2,F03,0.5651
gpt_b010_P1_r2,F04,0.0000
gpt_b010_P1_r2,F05,0.0000
gpt_b010_P1_r2,F06,0.0000
gpt_b010_P1_r2,F07,0.0000
gpt_b010_P1_r2,F08,0.6333
gpt_b010_P1_r2,L01,0.1387
gpt_b010_P1_r2,L02,0.1963
gpt_b010_P1_r2,L03,0.1032
gpt_b010_P1_r2,L04,0.1489
gpt_b010_P1_r2,L05,0.5110
gpt_b010_P1_r2,L06,0.3012
gpt_b010_P1_r2,L07,0.8799
gpt_b010_P1_r2,L08,0.0778
gpt_b010_P1_r2,L09,0.5465
gpt_b010_P1_r2,M01,0.3926
gpt_b010_P1_r2,M02,0.5482
gpt_b010_P1_r2,M05,0.4822
gpt_b010_P1_r2,P01,0.1607
gpt_b010_P1_r2,R01,0.0812
gpt_b010_P1_r2,R02,0.2606
gpt_b010_P1_r2,R03,0.3536
gpt_b010_P1_r2,R04,0.0423
gpt_b010_P1_r2,R05,0.8866
gpt_b010_P1_r2,R06,0.8105
gpt_b010_P1_r2,R07,0.0000
gpt_b010_P1_r2,S01,0.4958
gpt_b010_P1_r2,S02,0.0812
gpt_b010_P1_r2,S03,0.0135
gpt_b010_P1_r2,S04,0.4501
gpt_b010_P1_r2,S05,0.4738
gpt_b010_P1_r2,S06,0.1303
gpt_b010_P1_r2,S07,0.9120
gpt_b010_P1_r2,S08,0.3080
gpt_b010_P1_r2,S09,0.3672
gpt_b010_P1_r2,S10,0.0000
gpt_b010_P1_r2,X01,0.6414
gpt_b010_P1_r2,X02,0.5132
gpt_b010_P1_r2,X05,0.5694
gpt_b010_P2_r1,C01,0.5821
gpt_b010_P2_r1,C02,0.2234
gpt_b010_P2_r1,C03,0.0000
gpt_b010_P2_r1,C05,0.9442
gpt_b010_P2_r1,C06,0.2504
gpt_b010_P2_r1,D04,0.4382
gpt_b010_P2_r1,D05,0.0000
gpt_b010_P2_r1,F01,0.5770
gpt_b010_P2_r1,F02,0.1895
gpt_b010_P2_r1,F03,0.8511
gpt_b010_P2_r1,F04,0.0000
gpt_b010_P2_r1,F05,0.0000
gpt_b010_P2_r1,F06,0.0000
gpt_b010_P2_r1,F07,0.0000
gpt_b010_P2_r1,F08,0.4611
gpt_b010_P2_r1,L01,0.1235
gpt_b010_P2_r1,L02,0.2826
gpt_b010_P2_r1,L03,0.0897
gpt_b010_P2_r1,L04,0.2132
gpt_b010_P2_r1,L05,0.3316
gpt_b010_P2_r1,L06,0.6481
gpt_b010_P2_r1,L07,0.9120
gpt_b010_P2_r1,L08,0.1641
gpt_b010_P2_r1,L09,0.2014
gpt_b010_P2_r1,M01,0.0558
gpt_b010_P2_r1,M02,0.3706
gpt_b010_P2_r1,M05,0.3858
gpt_b010_P2_r1,P01,0.7699
gpt_b010_P2_r1,R01,0.1269
gpt_b010_P2_r1,R02,0.5668
gpt_b010_P2_r1,R03,0.0897
gpt_b010_P2_r1,R04,0.0423
gpt_b010_P2_r1,R05,0.9103
gpt_b010_P2_r1,R06,0.8832
gpt_b010_P2_r1,R07,0.8190
gpt_b010_P2_r1,S01,0.3130
gpt_b010_P2_r1,S02,0.1269
gpt_b010_P2_r1,S03,0.0135
gpt_b010_P2_r1,S04,0.1489
gpt_b010_P2_r1,S05,0.5888
gpt_b010_P2_r1,S06,0.1404
gpt_b010_P2_r1,S07,0.3689
gpt_b010_P2_r1,S08,0.3604
gpt_b010_P2_r1,S09,0.0609
gpt_b010_P2_r1,S10,0.0000
gpt_b010_P2_r1,X01,0.9596
gpt_b010_P2_r1,X02,0.4395
gpt_b010_P2_r1,X05,0.6944
gpt_b010_P2_r2,C01,0.6684
gpt_b010_P2_r2,C02,0.0000
gpt_b010_P2_r2,C03,0.0000
gpt_b010_P2_r2,C05,0.9323
gpt_b010_P2_r2,C06,0.1895
gpt_b010_P2_r2,D04,0.1286
gpt_b010_P2_r2,D05,0.0000
gpt_b010_P2_r2,F01,0.5279
gpt_b010_P2_r2,F02,0.2030
gpt_b010_P2_r2,F03,0.7394
gpt_b010_P2_r2,F04,0.0000
gpt_b010_P2_r2,F05,0.0000
gpt_b010_P2_r2,F06,0.0000
gpt_b010_P2_r2,F07,0.0000
gpt_b010_P2_r2,F08,0.6333
gpt_b010_P2_r2,L01,0.3283
gpt_b010_P2_r2,L02,0.3959
gpt_b010_P2_r2,L03,0.0829
gpt_b010_P2_r2,L04,0.2064
gpt_b010_P2_r2,L05,0.4924
gpt_b010_P2_r2,L06,0.5161
gpt_b010_P2_r2,L07,0.9526
gpt_b010_P2_r2,L08,0.1117
