split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_prompt_P3,main,net,source=rusltc,73,0.0821917808219178,0.0273972602739726,0.1506849315068493,0.010091467342293978,-0.07354697452229299,0.08135498543669953,
holdout_prompt_P3,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.06713493154171121,-0.11910526922633462,-0.03553703530293098,
holdout_prompt_P3,main,net,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.03682170542635659,-0.09608843537414966,-0.005453752181500876,
holdout_prompt_P3,format-only,full,весь человеческий тест,392,0.015306122448979591,0.0033783783783783786,0.03865979381443299,,,,
holdout_prompt_P3,format-only,full,HH-formal-register,167,0.029940119760479042,0.006097560975609756,0.10638297872340426,0.025495675316034597,-0.005136612021857924,0.10126315789473683,
holdout_prompt_P3,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.025,-0.06015037593984962,-0.00625,
holdout_prompt_P3,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_prompt_P3,format-only,full,genre=news,152,0.0,0.0,0.0,-0.025,-0.06015037593984962,-0.00625,
holdout_prompt_P3,format-only,full,genre=science,167,0.029940119760479042,0.006097560975609756,0.10638297872340426,0.025495675316034597,-0.005136612021857924,0.10126315789473683,
holdout_prompt_P3,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_prompt_P3,format-only,full,hh_all,392,0.015306122448979591,0.0033783783783783786,0.03865979381443299,,,,
holdout_prompt_P3,format-only,full,len_long,136,0.022058823529411766,0.0,0.11428571428571428,0.010340073529411766,-0.019308001235712077,0.10041797283176593,
holdout_prompt_P3,format-only,full,len_mid,95,0.031578947368421054,0.0,0.08333333333333333,0.02147793726741095,-0.010582872028655162,0.06802507836990596,
holdout_prompt_P3,format-only,full,len_short,161,0.0,0.0,0.0,-0.025974025974025976,-0.06666666666666667,-0.006134969325153374,
holdout_prompt_P3,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.018072289156626505,-0.047058823529411764,-0.003952569169960474,
holdout_prompt_P3,format-only,full,source=cyberleninka,60,0.06666666666666667,0.0,0.17391304347826086,0.0606425702811245,-0.006355932203389831,0.16516015796401928,
holdout_prompt_P3,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.018072289156626505,-0.04516129032258064,-0.004081632653061225,
holdout_prompt_P3,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.016666666666666666,-0.041884816753926704,-0.0038095238095238095,
holdout_prompt_P3,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_prompt_P3,format-only,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0019341375273578664,-0.02611304841456492,0.014562517697504145,
holdout_prompt_P3,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.01744186046511628,-0.044444444444444446,-0.0036101083032490976,
holdout_prompt_P3,length-only,full,весь человеческий тест,392,0.5892857142857143,0.3281853281853282,0.8354430379746836,,,,
holdout_prompt_P3,length-only,full,HH-formal-register,167,0.15568862275449102,0.07526881720430108,0.39473684210526316,-0.7554224883566201,-0.8541329497092849,-0.4992117708880715,
holdout_prompt_P3,length-only,full,HH-polished,152,0.9342105263157895,0.85,1.0,0.5633771929824561,0.2421875,0.7335423197492164,
holdout_prompt_P3,length-only,full,HH-translation,73,0.863013698630137,0.7808219178082192,0.9315068493150684,0.33636793060505865,0.031262939958592195,0.7068538398018166,
holdout_prompt_P3,length-only,full,genre=news,152,0.9342105263157895,0.85,1.0,0.5633771929824561,0.2421875,0.7335423197492164,
holdout_prompt_P3,length-only,full,genre=science,167,0.15568862275449102,0.07526881720430108,0.39473684210526316,-0.7554224883566201,-0.8541329497092849,-0.4992117708880715,
holdout_prompt_P3,length-only,full,genre=translation,73,0.863013698630137,0.7808219178082192,0.9315068493150684,0.33636793060505865,0.031262939958592195,0.7068538398018166,
holdout_prompt_P3,length-only,full,hh_all,392,0.5892857142857143,0.3281853281853282,0.8354430379746836,,,,
holdout_prompt_P3,length-only,full,len_long,136,0.0,0.0,0.0,-0.90234375,-0.96,-0.803680981595092,
holdout_prompt_P3,length-only,full,len_mid,95,0.7368421052631579,0.5977011494252874,0.8548387096774194,0.1947545631756158,-0.052621928859552636,0.42393015600400746,
holdout_prompt_P3,length-only,full,len_short,161,1.0,1.0,1.0,0.696969696969697,0.41721854304635764,0.8567335243553009,
holdout_prompt_P3,length-only,full,source=buriy_2014,60,0.85,0.85,0.85,0.30783132530120483,0.016666666666666607,0.5591503267973856,
holdout_prompt_P3,length-only,full,source=cyberleninka,60,0.35,0.23076923076923078,0.45901639344262296,-0.2825301204819277,-0.6125942684766215,0.03500117453605822,
holdout_prompt_P3,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.4849397590361446,0.21726190476190477,0.71513353115727,
holdout_prompt_P3,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.4131944444444444,0.149129746835443,0.6705681818181819,
holdout_prompt_P3,length-only,full,source=rusltc,73,0.863013698630137,0.7808219178082192,0.9315068493150684,0.33636793060505865,0.031262939958592195,0.7068538398018166,
holdout_prompt_P3,length-only,full,source=spbgu,59,0.0847457627118644,0.0847457627118644,0.0847457627118644,-0.5939329159668143,-0.7753051278733774,-0.30682050234837654,
holdout_prompt_P3,length-only,full,source=urfu,48,0.0,0.0,0.0,-0.6715116279069767,-0.8630952380952381,-0.4186851211072664,
holdout_source,main,full,весь человеческий тест,464,0.036637931034482756,0.014814814814814815,0.07670454545454546,,,,
holdout_source,main,full,HH-formal-register,167,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.05502127059013286,-0.0033555836189788912,0.21379310344827587,
holdout_source,main,full,HH-polished,152,0.013157894736842105,0.0,0.016666666666666666,-0.034919028340080975,-0.09408251900108577,-0.0020396736522156466,
holdout_source,main,full,HH-translation,73,0.0410958904109589,0.0,0.0958904109589041,0.00529026381249343,-0.05747052380645577,0.06170714604449544,
holdout_source,main,full,genre=news,152,0.013157894736842105,0.0,0.016666666666666666,-0.034919028340080975,-0.09408251900108577,-0.0020396736522156466,
holdout_source,main,full,genre=science,167,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.05502127059013286,-0.0033555836189788912,0.21379310344827587,
holdout_source,main,full,genre=seo,72,0.0,0.0,0.0,-0.04336734693877551,-0.09863945578231292,-0.017857142857142856,
holdout_source,main,full,genre=translation,73,0.0410958904109589,0.0,0.0958904109589041,0.00529026381249343,-0.05747052380645577,0.06170714604449544,
holdout_source,main,full,hh_all,392,0.04336734693877551,0.01729106628242075,0.09574468085106383,0.04336734693877551,0.017811704834605598,0.09863945578231292,
holdout_source,main,full,len_long,161,0.055900621118012424,0.016891891891891893,0.18181818181818182,0.02949798085398602,-0.006485911749069644,0.1514266880120539,
holdout_source,main,full,len_mid,118,0.0423728813559322,0.0,0.10752688172043011,0.007690800431076714,-0.028700094098669172,0.05650824155517777,
holdout_source,main,full,len_short,185,0.016216216216216217,0.0,0.03333333333333333,-0.033962995253317835,-0.1103366524419156,0.00519437688090036,
holdout_source,main,full,source=alaev,21,0.0,0.0,0.0,-0.03837471783295711,-0.08294930875576037,-0.014925373134328358,
holdout_source,main,full,source=buriy_2014,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,-0.022937293729372938,-0.07045454545454546,0.002439024390243903,
holdout_source,main,full,source=cyberleninka,60,0.18333333333333332,0.0425531914893617,0.2923076923076923,0.16848184818481848,0.02649151614668856,0.27668918918918917,
holdout_source,main,full,source=drmax,22,0.0,0.0,0.0,-0.038461538461538464,-0.08243727598566308,-0.01568627450980392,
holdout_source,main,full,source=gazeta,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,-0.022937293729372938,-0.06693461950696677,0.0025622943112364824,
holdout_source,main,full,source=lenta,32,0.0,0.0,0.0,-0.03935185185185185,-0.08653846153846154,-0.01593625498007968,
holdout_source,main,full,source=optimizatorsha_ru,5,0.0,0.0,0.0,-0.037037037037037035,-0.0804953560371517,-0.01483679525222552,малая выборка
holdout_source,main,full,source=rusltc,73,0.0410958904109589,0.0,0.0958904109589041,0.00529026381249343,-0.05747052380645577,0.06170714604449544,
holdout_source,main,full,source=shakin,18,0.0,0.0,0.0,-0.03811659192825112,-0.08123249299719888,-0.015015015015015015,малая выборка
holdout_source,main,full,source=spbgu,59,0.0,0.0,0.0,-0.04197530864197531,-0.08296943231441048,-0.017369727047146403,
holdout_source,main,full,source=author_archive,6,0.0,0.0,0.0,-0.03711790393013101,-0.08042895442359249,-0.014749262536873156,малая выборка
holdout_source,main,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.01762820512820513,-0.06396198830409357,0.006615323854660347,
holdout_source,main,net,весь человеческий тест,464,0.04741379310344827,0.02364066193853428,0.08793969849246232,,,,
holdout_source,main,net,HH-formal-register,167,0.08383233532934131,0.025,0.24324324324324326,0.056896308393314374,-0.005013973368403743,0.22021276595744682,
holdout_source,main,net,HH-polished,152,0.02631578947368421,0.0,0.03333333333333333,-0.031376518218623486,-0.09642857142857143,0.00609597924773022,
holdout_source,main,net,HH-translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.008758714921346736,-0.057729941291585124,0.06982496194824962,
holdout_source,main,net,genre=news,152,0.02631578947368421,0.0,0.03333333333333333,-0.031376518218623486,-0.09642857142857143,0.00609597924773022,
holdout_source,main,net,genre=science,167,0.08383233532934131,0.025,0.24324324324324326,0.056896308393314374,-0.005013973368403743,0.22021276595744682,
holdout_source,main,net,genre=seo,72,0.0,0.0,0.0,-0.05612244897959184,-0.1125,-0.02865329512893983,
holdout_source,main,net,genre=translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.008758714921346736,-0.057729941291585124,0.06982496194824962,
holdout_source,main,net,hh_all,392,0.05612244897959184,0.028277634961439587,0.10824742268041238,0.05612244897959184,0.02857142857142857,0.11229946524064172,
holdout_source,main,net,len_long,161,0.062111801242236024,0.020348837209302327,0.18181818181818182,0.02250784084619642,-0.017954970793398743,0.13909774436090225,
holdout_source,main,net,len_mid,118,0.059322033898305086,0.014814814814814815,0.12380952380952381,0.015969432742235723,-0.02409007593610893,0.0643161877163326,
holdout_source,main,net,len_short,185,0.02702702702702703,0.006802721088435374,0.05063291139240506,-0.03390487261455003,-0.11092111263109894,0.009523809523809528,
holdout_source,main,net,source=alaev,21,0.0,0.0,0.0,-0.04966139954853273,-0.0958904109589041,-0.024539877300613498,
holdout_source,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.016171617161716174,-0.06372549019607843,0.011172668513388734,
holdout_source,main,net,source=cyberleninka,60,0.2,0.06521739130434782,0.3037974683544304,0.17524752475247526,0.033796553640911615,0.28163999280704904,
holdout_source,main,net,source=drmax,22,0.0,0.0,0.0,-0.049773755656108594,-0.09511568123393316,-0.02510460251046025,
holdout_source,main,net,source=gazeta,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.016171617161716174,-0.06222980659840729,0.010986964618249533,
holdout_source,main,net,source=lenta,32,0.0,0.0,0.0,-0.05092592592592592,-0.09935897435897435,-0.025684931506849314,
holdout_source,main,net,source=optimizatorsha_ru,5,0.0,0.0,0.0,-0.04793028322440087,-0.09285714285714286,-0.02376599634369287,малая выборка
holdout_source,main,net,source=rusltc,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.008758714921346736,-0.057729941291585124,0.06982496194824962,
holdout_source,main,net,source=shakin,18,0.0,0.0,0.0,-0.04932735426008968,-0.09578544061302682,-0.02442528735632184,малая выборка
holdout_source,main,net,source=spbgu,59,0.0,0.0,0.0,-0.05432098765432099,-0.09621993127147767,-0.02865329512893983,
holdout_source,main,net,source=author_archive,6,0.0,0.0,0.0,-0.048034934497816595,-0.09328358208955224,-0.023809523809523808,малая выборка
holdout_source,main,net,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.006410256410256415,-0.05542071197411003,0.02001312335958005,
holdout_source,format-only,full,весь человеческий тест,464,0.00646551724137931,0.0,0.021671826625386997,,,,
holdout_source,format-only,full,HH-formal-register,167,0.017964071856287425,0.0,0.08571428571428572,0.017964071856287425,0.0,0.08450704225352113,
holdout_source,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.009615384615384616,-0.030395136778115502,0.0,
holdout_source,format-only,full,HH-translation,73,0.0,0.0,0.0,-0.0076726342710997444,-0.026239067055393587,0.0,
holdout_source,format-only,full,genre=news,152,0.0,0.0,0.0,-0.009615384615384616,-0.030395136778115502,0.0,
holdout_source,format-only,full,genre=science,167,0.017964071856287425,0.0,0.08571428571428572,0.017964071856287425,0.0,0.08450704225352113,
holdout_source,format-only,full,genre=seo,72,0.0,0.0,0.0,-0.007653061224489796,-0.025974025974025976,0.0,
holdout_source,format-only,full,genre=translation,73,0.0,0.0,0.0,-0.0076726342710997444,-0.026239067055393587,0.0,
holdout_source,format-only,full,hh_all,392,0.007653061224489796,0.0,0.027131782945736434,0.007653061224489796,0.0,0.025936599423631124,
holdout_source,format-only,full,len_long,161,0.012422360248447204,0.0,0.055944055944055944,0.009122030215443904,0.0,0.05063025210084034,
holdout_source,format-only,full,len_mid,118,0.00847457627118644,0.0,0.03225806451612903,0.0026942294503771924,-0.00904977375565611,0.019634703196347032,
holdout_source,format-only,full,len_short,185,0.0,0.0,0.0,-0.010752688172043012,-0.03546099290780142,0.0,
holdout_source,format-only,full,source=alaev,21,0.0,0.0,0.0,-0.006772009029345372,-0.022058823529411766,0.0,
holdout_source,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.007425742574257425,-0.023376623376623377,0.0,
holdout_source,format-only,full,source=cyberleninka,60,0.05,0.0,0.14814814814814814,0.05,0.0,0.14634146341463414,
holdout_source,format-only,full,source=drmax,22,0.0,0.0,0.0,-0.006787330316742082,-0.022058823529411766,0.0,
holdout_source,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.007425742574257425,-0.023809523809523808,0.0,
holdout_source,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.006944444444444444,-0.02278481012658228,0.0,
holdout_source,format-only,full,source=optimizatorsha_ru,5,0.0,0.0,0.0,-0.006535947712418301,-0.02132701421800948,0.0,малая выборка
holdout_source,format-only,full,source=rusltc,73,0.0,0.0,0.0,-0.0076726342710997444,-0.026239067055393587,0.0,
holdout_source,format-only,full,source=shakin,18,0.0,0.0,0.0,-0.006726457399103139,-0.021212121212121213,0.0,малая выборка
holdout_source,format-only,full,source=spbgu,59,0.0,0.0,0.0,-0.007407407407407408,-0.023323615160349854,0.0,
holdout_source,format-only,full,source=author_archive,6,0.0,0.0,0.0,-0.006550218340611353,-0.021148036253776436,0.0,малая выборка
holdout_source,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.007211538461538462,-0.023923444976076555,0.0,
holdout_source,length-only,full,весь человеческий тест,464,0.646551724137931,0.4425385934819897,0.8391812865497076,,,,
holdout_source,length-only,full,HH-formal-register,167,0.281437125748503,0.19291338582677164,0.5357142857142857,-0.5704147261033489,-0.7143083546844872,-0.2789460132177496,
holdout_source,length-only,full,HH-polished,152,0.9605263157894737,0.9166666666666666,1.0,0.46693657219973006,0.22270955165692008,0.6098014888337469,
holdout_source,length-only,full,HH-translation,73,0.9178082191780822,0.8493150684931506,0.9726027397260274,0.32190029078933535,0.08883283337878367,0.5719585642013972,
holdout_source,length-only,full,genre=news,152,0.9605263157894737,0.9166666666666666,1.0,0.46693657219973006,0.22270955165692008,0.6098014888337469,
holdout_source,length-only,full,genre=science,167,0.281437125748503,0.19291338582677164,0.5357142857142857,-0.5704147261033489,-0.7143083546844872,-0.2789460132177496,
holdout_source,length-only,full,genre=seo,72,0.5555555555555556,0.21311475409836064,0.8431372549019608,-0.10770975056689336,-0.5321637426900585,0.2983044352907367,
holdout_source,length-only,full,genre=translation,73,0.9178082191780822,0.8493150684931506,0.9726027397260274,0.32190029078933535,0.08883283337878367,0.5719585642013972,
holdout_source,length-only,full,hh_all,392,0.6632653061224489,0.43209876543209874,0.8805460750853242,0.10770975056689336,-0.29903219435117523,0.5317693059628543,
holdout_source,length-only,full,len_long,161,0.12422360248447205,0.09065934065934066,0.21739130434782608,-0.799868806756452,-0.8482230320128521,-0.6923076923076923,
holdout_source,length-only,full,len_mid,118,0.8050847457627118,0.7129629629629629,0.8760330578512396,0.2125991966297639,-0.023730791674771434,0.41724825523429704,
holdout_source,length-only,full,len_short,185,1.0,1.0,1.0,0.5878136200716846,0.3597560975609756,0.7247557003257329,
holdout_source,length-only,full,source=alaev,21,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.07094485649790394,-0.13067552602436316,0.2810208272220593,
holdout_source,length-only,full,source=buriy_2014,60,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.3102310231023102,0.0948844884488449,0.503968253968254,
holdout_source,length-only,full,source=cyberleninka,60,0.48333333333333334,0.34615384615384615,0.6046511627906976,-0.1874587458745875,-0.45398331895312055,0.0682150059105765,
holdout_source,length-only,full,source=drmax,22,0.13636363636363635,0.13636363636363635,0.13636363636363635,-0.5355820649938298,-0.7266500622665006,-0.3338913211434458,
holdout_source,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.40594059405940597,0.1962962962962963,0.5818713450292398,
holdout_source,length-only,full,source=lenta,32,0.96875,0.96875,0.96875,0.34606481481481477,0.13706683168316836,0.5539517937219731,
holdout_source,length-only,full,source=optimizatorsha_ru,5,0.6,0.6,0.6,-0.04705882352941182,-0.23884297520661157,0.15342465753424656,малая выборка
holdout_source,length-only,full,source=rusltc,73,0.9178082191780822,0.8493150684931506,0.9726027397260274,0.32190029078933535,0.08883283337878367,0.5719585642013972,
holdout_source,length-only,full,source=shakin,18,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.3099152964623816,0.107095046854083,0.5098039215686274,малая выборка
holdout_source,length-only,full,source=spbgu,59,0.22033898305084745,0.22033898305084745,0.22033898305084745,-0.4883029922577945,-0.645045632333768,-0.28250192604006163,
holdout_source,length-only,full,source=author_archive,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3173216885007278,-0.5154320987654322,-0.12009373169302873,малая выборка
holdout_source,length-only,full,source=urfu,48,0.10416666666666667,0.10416666666666667,0.10416666666666667,-0.6049679487179488,-0.7623631074606434,-0.4131543494996151,
holdout_time,main,full,весь человеческий тест,458,0.039301310043668124,0.01699029126213592,0.07920792079207921,,,,
holdout_time,main,full,HH-formal-register,167,0.07784431137724551,0.02403846153846154,0.24242424242424243,0.06066218079305307,0.0024281053190682127,0.22954577024586748,
holdout_time,main,full,HH-polished,152,0.013157894736842105,0.0,0.03333333333333333,-0.0391296869625043,-0.09801678108314263,-0.0011441647597254002,
holdout_time,main,full,HH-translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.014161181284468957,-0.0743516843284225,0.0350140056022409,
holdout_time,main,full,genre=news,152,0.013157894736842105,0.0,0.03333333333333333,-0.0391296869625043,-0.09801678108314263,-0.0011441647597254002,
holdout_time,main,full,genre=science,167,0.07784431137724551,0.02403846153846154,0.24242424242424243,0.06066218079305307,0.0024281053190682127,0.22954577024586748,
holdout_time,main,full,genre=seo,66,0.015151515151515152,0.0,0.04918032786885246,-0.028215831787260358,-0.08571428571428572,0.01600985221674877,
holdout_time,main,full,genre=translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.014161181284468957,-0.0743516843284225,0.0350140056022409,
holdout_time,main,full,hh_all,392,0.04336734693877551,0.017208413001912046,0.09405940594059406,0.028215831787260358,-0.016042780748663103,0.08549222797927461,
holdout_time,main,full,len_long,162,0.04938271604938271,0.013245033112582781,0.1590909090909091,0.015598932265598928,-0.02660134058733355,0.11898877408212488,
holdout_time,main,full,len_mid,114,0.07017543859649122,0.022988505747126436,0.13861386138613863,0.04110567115463076,-0.003140096618357485,0.09733272580701693,
holdout_time,main,full,len_short,182,0.01098901098901099,0.0,0.030534351145038167,-0.04698200350374263,-0.11643765903307887,-0.006998939554612938,
holdout_time,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.006867671691792296,-0.05104166666666667,0.018555008210180624,
holdout_time,main,full,source=cyberleninka,60,0.2,0.07692307692307693,0.3064516129032258,0.1849246231155779,0.06156799055071609,0.2943574287267157,
holdout_time,main,full,source=devaka_ru,2,0.0,0.0,0.0,-0.039473684210526314,-0.07901234567901234,-0.017518248175182483,малая выборка
holdout_time,main,full,source=drmax,18,0.0,0.0,0.0,-0.04090909090909091,-0.08169934640522876,-0.018018018018018018,малая выборка
holdout_time,main,full,source=drmax_su,7,0.0,0.0,0.0,-0.03991130820399113,-0.08093994778067885,-0.017721518987341773,малая выборка
holdout_time,main,full,source=gazeta,60,0.0,0.0,0.0,-0.04522613065326633,-0.08814589665653495,-0.020434227330779056,
holdout_time,main,full,source=labrika,1,0.0,0.0,0.0,-0.03938730853391685,-0.08012820512820513,-0.01744186046511628,малая выборка
holdout_time,main,full,source=lenta,32,0.0,0.0,0.0,-0.04225352112676056,-0.08552631578947369,-0.01904761904761905,
holdout_time,main,full,source=madcats_ru,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07324919574362782,0.033033033033033024,0.09512937595129375,малая выборка
holdout_time,main,full,source=rusltc,73,0.0273972602739726,0.0,0.0684931506849315,-0.014161181284468957,-0.0743516843284225,0.0350140056022409,
holdout_time,main,full,source=seoprofy_ua,1,0.0,0.0,0.0,-0.03938730853391685,-0.07878787878787878,-0.01740506329113924,малая выборка
holdout_time,main,full,source=seopulses,12,0.0,0.0,0.0,-0.04035874439461883,-0.08205128205128205,-0.017948717948717947,малая выборка
holdout_time,main,full,source=seopulses_ru,5,0.0,0.0,0.0,-0.039735099337748346,-0.08,-0.01757188498402556,малая выборка
holdout_time,main,full,source=sosnovskij_ru,6,0.0,0.0,0.0,-0.03982300884955752,-0.08038585209003216,-0.017857142857142856,малая выборка
holdout_time,main,full,source=spbgu,59,0.0,0.0,0.0,-0.045112781954887216,-0.08791208791208792,-0.020618556701030927,
holdout_time,main,full,source=texterra_ru,5,0.0,0.0,0.0,-0.039735099337748346,-0.07860262008733625,-0.017595307917888565,малая выборка
holdout_time,main,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.02063008130081301,-0.0667799597180262,0.0035422670509125814,
holdout_time,main,net,весь человеческий тест,458,0.09170305676855896,0.05850091407678245,0.1477832512315271,,,,
holdout_time,main,net,HH-formal-register,167,0.1317365269461078,0.06,0.32954545454545453,0.06300800460933803,-0.021330935251798563,0.2678810480015299,
holdout_time,main,net,HH-polished,152,0.046052631578947366,0.03125,0.05,-0.0683264533883729,-0.14551767676767677,-0.018965517241379307,
holdout_time,main,net,HH-translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.043906778153353504,-0.13267326732673268,0.024118955625804933,
holdout_time,main,net,genre=news,152,0.046052631578947366,0.03125,0.05,-0.0683264533883729,-0.14551767676767677,-0.018965517241379307,
holdout_time,main,net,genre=science,167,0.1317365269461078,0.06,0.32954545454545453,0.06300800460933803,-0.021330935251798563,0.2678810480015299,
holdout_time,main,net,genre=seo,66,0.13636363636363635,0.043795620437956206,0.265625,0.0521799628942486,-0.06257413997627521,0.197168175688692,
holdout_time,main,net,genre=translation,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.043906778153353504,-0.13267326732673268,0.024118955625804933,
holdout_time,main,net,hh_all,392,0.08418367346938775,0.05125,0.1443661971830986,-0.0521799628942486,-0.1972,0.062432678763774965,
holdout_time,main,net,len_long,162,0.07407407407407407,0.03418803418803419,0.15492957746478872,-0.027277277277277287,-0.09429685852835756,0.04852488591743606,
holdout_time,main,net,len_mid,114,0.13157894736842105,0.06201550387596899,0.24,0.05309057527539779,-0.008873626373626362,0.14868174935423534,
holdout_time,main,net,len_short,182,0.08241758241758242,0.05555555555555555,0.1357142857142857,-0.015408504538939327,-0.0868195104128608,0.040736934820904284,
holdout_time,main,net,source=buriy_2014,60,0.05,0.05,0.05,-0.04798994974874371,-0.11083916083916083,-0.0094059405940594,
holdout_time,main,net,source=cyberleninka,60,0.2833333333333333,0.14285714285714285,0.39,0.22051926298157454,0.0774365821094793,0.32911455478598833,
holdout_time,main,net,source=devaka_ru,2,0.0,0.0,0.0,-0.09210526315789473,-0.1482758620689655,-0.05901116427432217,малая выборка
holdout_time,main,net,source=drmax,18,0.0,0.0,0.0,-0.09545454545454546,-0.15428571428571428,-0.06118546845124283,малая выборка
holdout_time,main,net,source=drmax_su,7,0.0,0.0,0.0,-0.09312638580931264,-0.15234375,-0.05982905982905983,малая выборка
holdout_time,main,net,source=gazeta,60,0.05,0.05,0.05,-0.04798994974874371,-0.11176470588235295,-0.01072874493927125,
holdout_time,main,net,source=labrika,1,0.0,0.0,0.0,-0.09190371991247265,-0.15057915057915058,-0.05944055944055944,малая выборка
holdout_time,main,net,source=lenta,32,0.03125,0.03125,0.03125,-0.06499413145539906,-0.12664473684210525,-0.02977635228848821,
holdout_time,main,net,source=madcats_ru,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2464736451373422,0.19234972677595627,0.2765432098765432,малая выборка
holdout_time,main,net,source=rusltc,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,-0.043906778153353504,-0.13267326732673268,0.024118955625804933,
holdout_time,main,net,source=seoprofy_ua,1,0.0,0.0,0.0,-0.09190371991247265,-0.14868804664723032,-0.059941520467836254,малая выборка
holdout_time,main,net,source=seopulses,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.008594917787742906,-0.06989247311827958,0.024509803921568624,малая выборка
holdout_time,main,net,source=seopulses_ru,5,0.2,0.2,0.2,0.10949227373068433,0.053896103896103914,0.141747572815534,малая выборка
holdout_time,main,net,source=sosnovskij_ru,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24483775811209438,0.18829516539440203,0.2756410256410256,малая выборка
holdout_time,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.08580773968820356,-0.1418743768693918,-0.05171281928861304,
holdout_time,main,net,source=texterra_ru,5,0.4,0.4,0.4,0.31169977924944814,0.2571428571428572,0.3434306569343066,малая выборка
holdout_time,main,net,source=urfu,48,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.009349593495934963,-0.07491582491582492,0.026152482269503542,
holdout_time,format-only,full,весь человеческий тест,458,0.010917030567685589,0.0018587360594795538,0.027649769585253458,,,,
holdout_time,format-only,full,HH-formal-register,167,0.023952095808383235,0.0,0.08695652173913043,0.020515669691544745,-0.004545454545454545,0.08841664172403473,
holdout_time,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.016339869281045753,-0.038910505836575876,-0.0028328611898017,
holdout_time,format-only,full,HH-translation,73,0.0,0.0,0.0,-0.012987012987012988,-0.03515625,-0.002109704641350211,
holdout_time,format-only,full,genre=news,152,0.0,0.0,0.0,-0.016339869281045753,-0.038910505836575876,-0.0028328611898017,
holdout_time,format-only,full,genre=science,167,0.023952095808383235,0.0,0.08695652173913043,0.020515669691544745,-0.004545454545454545,0.08841664172403473,
holdout_time,format-only,full,genre=seo,66,0.015151515151515152,0.0,0.057971014492753624,0.0049474335188620915,-0.024,0.05393875642823749,
holdout_time,format-only,full,genre=translation,73,0.0,0.0,0.0,-0.012987012987012988,-0.03515625,-0.002109704641350211,
holdout_time,format-only,full,hh_all,392,0.01020408163265306,0.0,0.029411764705882353,-0.0049474335188620915,-0.05396916047972587,0.023985239852398525,
