document_id,origin_class,genre,prompt_condition,regulation_level,index_common,score_format,index_common_plus_format,n_features_common,n_features_format,excluded_categories
gpt_b021_P2_r1,A,analytics,P2,,43.2749,62.5000,46.6184,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b021_P2_r2,A,analytics,P2,,54.6784,62.5000,56.0386,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b021_P3_r1,A,analytics,P3,,58.4064,0.0000,48.2488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b021_P3_r2,A,analytics,P3,,63.4503,0.0000,52.4155,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P1_r1,A,analytics,P1,,43.7865,12.5000,38.3454,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P1_r2,A,analytics,P1,,46.4912,12.5000,40.5797,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P2_r1,A,analytics,P2,,50.2924,50.0000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P2_r2,A,analytics,P2,,44.3713,62.5000,47.5242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P3_r1,A,analytics,P3,,47.5877,0.0000,39.3116,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b022_P3_r2,A,analytics,P3,,40.8626,0.0000,33.7560,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P1_r1,A,analytics,P1,,58.5526,12.5000,50.5435,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P1_r2,A,analytics,P1,,68.2018,0.0000,56.3406,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P2_r1,A,analytics,P2,,50.0000,50.0000,50.0000,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P2_r2,A,analytics,P2,,39.6199,62.5000,43.5990,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P3_r1,A,analytics,P3,,64.9123,0.0000,53.6232,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b023_P3_r2,A,analytics,P3,,43.5673,0.0000,35.9903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P1_r1,A,analytics,P1,,57.4561,0.0000,47.4638,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P1_r2,A,analytics,P1,,48.8304,50.0000,49.0338,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P2_r1,A,analytics,P2,,42.3977,62.5000,45.8937,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P2_r2,A,analytics,P2,,58.7719,50.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P3_r1,A,analytics,P3,,48.3918,0.0000,39.9758,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b024_P3_r2,A,analytics,P3,,55.4825,12.5000,48.0072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P1_r1,A,analytics,P1,,67.3246,0.0000,55.6159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P1_r2,A,analytics,P1,,56.8713,0.0000,46.9807,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P2_r1,A,analytics,P2,,66.3743,62.5000,65.7005,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P2_r2,A,analytics,P2,,50.8041,50.0000,50.6643,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P3_r1,A,analytics,P3,,48.2456,25.0000,44.2029,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b025_P3_r2,A,analytics,P3,,36.2573,0.0000,29.9517,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P1_r1,A,analytics,P1,,71.4181,12.5000,61.1715,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P1_r2,A,analytics,P1,,49.5614,0.0000,40.9420,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P2_r1,A,analytics,P2,,44.9561,62.5000,48.0072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P2_r2,A,analytics,P2,,43.2749,62.5000,46.6184,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P3_r1,A,analytics,P3,,60.8187,25.0000,54.5894,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b026_P3_r2,A,analytics,P3,,60.8187,12.5000,52.4155,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P1_r1,A,analytics,P1,,45.6140,25.0000,42.0290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P1_r2,A,analytics,P1,,40.8626,0.0000,33.7560,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P2_r1,A,analytics,P2,,35.9649,62.5000,40.5797,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P2_r2,A,analytics,P2,,40.0585,62.5000,43.9614,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P3_r1,A,analytics,P3,,44.7368,37.5000,43.4783,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b027_P3_r2,A,analytics,P3,,43.8596,12.5000,38.4058,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P1_r1,A,analytics,P1,,44.0058,0.0000,36.3527,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P1_r2,A,analytics,P1,,44.7368,12.5000,39.1304,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P2_r1,A,analytics,P2,,39.8392,62.5000,43.7802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P2_r2,A,analytics,P2,,37.2807,75.0000,43.8406,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P3_r1,A,analytics,P3,,46.2719,37.5000,44.7464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b028_P3_r2,A,analytics,P3,,56.2865,0.0000,46.4976,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P1_r1,A,analytics,P1,,43.0556,12.5000,37.7415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P1_r2,A,analytics,P1,,45.9064,0.0000,37.9227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P2_r1,A,analytics,P2,,40.7895,50.0000,42.3913,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P2_r2,A,analytics,P2,,52.7047,50.0000,52.2343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P3_r1,A,analytics,P3,,50.3655,12.5000,43.7802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b029_P3_r2,A,analytics,P3,,49.2690,0.0000,40.7005,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P1_r1,A,analytics,P1,,47.8801,12.5000,41.7271,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P1_r2,A,analytics,P1,,44.4444,25.0000,41.0628,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P2_r1,A,analytics,P2,,53.6550,37.5000,50.8454,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P2_r2,A,analytics,P2,,51.1696,50.0000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P3_r1,A,analytics,P3,,37.4269,0.0000,30.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b030_P3_r2,A,analytics,P3,,51.2427,0.0000,42.3309,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P1_r1,A,commercial,P1,,33.4064,12.5000,29.7705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P1_r2,A,commercial,P1,,27.9240,12.5000,25.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P2_r1,A,commercial,P2,,39.2544,62.5000,43.2971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P2_r2,A,commercial,P2,,40.0585,62.5000,43.9614,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P3_r1,A,commercial,P3,,34.5029,12.5000,30.6763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b031_P3_r2,A,commercial,P3,,42.6901,12.5000,37.4396,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P1_r1,A,commercial,P1,,65.7895,12.5000,56.5217,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P1_r2,A,commercial,P1,,56.4327,0.0000,46.6184,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P2_r1,A,commercial,P2,,28.3626,50.0000,32.1256,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P2_r2,A,commercial,P2,,40.6433,62.5000,44.4444,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P3_r1,A,commercial,P3,,69.2982,25.0000,61.5942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b032_P3_r2,A,commercial,P3,,66.9591,12.5000,57.4879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P1_r1,A,commercial,P1,,58.3333,12.5000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P1_r2,A,commercial,P1,,56.1404,12.5000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P2_r1,A,commercial,P2,,59.0643,50.0000,57.4879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P2_r2,A,commercial,P2,,49.4152,50.0000,49.5169,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P3_r1,A,commercial,P3,,48.0263,12.5000,41.8478,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b033_P3_r2,A,commercial,P3,,63.5234,0.0000,52.4758,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P1_r1,A,commercial,P1,,40.2778,25.0000,37.6208,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P1_r2,A,commercial,P1,,47.5877,25.0000,43.6594,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P2_r1,A,commercial,P2,,52.0468,50.0000,51.6908,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P2_r2,A,commercial,P2,,41.4474,62.5000,45.1087,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P3_r1,A,commercial,P3,,35.3070,0.0000,29.1667,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b034_P3_r2,A,commercial,P3,,39.8392,0.0000,32.9106,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P1_r1,A,commercial,P1,,47.3684,0.0000,39.1304,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P1_r2,A,commercial,P1,,48.9035,12.5000,42.5725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P2_r1,A,commercial,P2,,42.1053,50.0000,43.4783,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P2_r2,A,commercial,P2,,45.6140,62.5000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P3_r1,A,commercial,P3,,45.3216,12.5000,39.6135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b035_P3_r2,A,commercial,P3,,42.6170,0.0000,35.2053,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P1_r1,A,commercial,P1,,53.0702,12.5000,46.0145,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P1_r2,A,commercial,P1,,49.7807,12.5000,43.2971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P2_r1,A,commercial,P2,,49.8538,50.0000,49.8792,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P2_r2,A,commercial,P2,,47.6608,62.5000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P3_r1,A,commercial,P3,,54.1667,0.0000,44.7464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b036_P3_r2,A,commercial,P3,,44.7368,0.0000,36.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P1_r1,A,commercial,P1,,35.0146,25.0000,33.2729,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P1_r2,A,commercial,P1,,53.3626,25.0000,48.4300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P2_r1,A,commercial,P2,,46.1257,75.0000,51.1473,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P2_r2,A,commercial,P2,,38.7427,75.0000,45.0483,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P3_r1,A,commercial,P3,,58.3333,12.5000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b037_P3_r2,A,commercial,P3,,36.7690,0.0000,30.3744,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P1_r1,A,commercial,P1,,48.8304,12.5000,42.5121,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P1_r2,A,commercial,P1,,49.4152,12.5000,42.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P2_r1,A,commercial,P2,,53.8012,62.5000,55.3140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P2_r2,A,commercial,P2,,34.5760,62.5000,39.4324,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P3_r1,A,commercial,P3,,57.6023,0.0000,47.5845,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b038_P3_r2,A,commercial,P3,,56.9444,0.0000,47.0411,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P1_r1,A,commercial,P1,,51.0234,12.5000,44.3237,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P1_r2,A,commercial,P1,,54.8977,12.5000,47.5242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P2_r1,A,commercial,P2,,65.2047,62.5000,64.7343,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P2_r2,A,commercial,P2,,35.7456,62.5000,40.3986,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P3_r1,A,commercial,P3,,47.2953,0.0000,39.0700,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b039_P3_r2,A,commercial,P3,,51.1696,12.5000,44.4444,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P1_r1,A,commercial,P1,,63.3772,50.0000,61.0507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P1_r2,A,commercial,P1,,57.0175,25.0000,51.4493,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P2_r1,A,commercial,P2,,62.2807,50.0000,60.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P2_r2,A,commercial,P2,,60.5263,62.5000,60.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P3_r1,A,commercial,P3,,55.6287,0.0000,45.9541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b040_P3_r2,A,commercial,P3,,75.0000,0.0000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P1_r1,A,commercial,P1,,60.9649,0.0000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P1_r2,A,commercial,P1,,54.0936,12.5000,46.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P2_r1,A,commercial,P2,,47.6608,62.5000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P2_r2,A,commercial,P2,,42.1053,62.5000,45.6522,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P3_r1,A,commercial,P3,,42.9825,12.5000,37.6812,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b041_P3_r2,A,commercial,P3,,54.8246,0.0000,45.2899,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P1_r1,A,commercial,P1,,51.6082,0.0000,42.6329,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P1_r2,A,commercial,P1,,63.5965,12.5000,54.7101,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P2_r1,A,commercial,P2,,48.7573,62.5000,51.1473,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P2_r2,A,commercial,P2,,47.8801,62.5000,50.4227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P3_r1,A,commercial,P3,,56.8713,37.5000,53.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b042_P3_r2,A,commercial,P3,,41.3012,12.5000,36.2923,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P1_r1,A,commercial,P1,,52.5585,0.0000,43.4179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P1_r2,A,commercial,P1,,37.3538,50.0000,39.5531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P2_r1,A,commercial,P2,,59.2836,62.5000,59.8430,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P2_r2,A,commercial,P2,,58.1871,50.0000,56.7633,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P3_r1,A,commercial,P3,,59.8684,12.5000,51.6304,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b043_P3_r2,A,commercial,P3,,63.0848,0.0000,52.1135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P1_r1,A,commercial,P1,,40.2778,12.5000,35.4469,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P1_r2,A,commercial,P1,,45.3216,25.0000,41.7874,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P2_r1,A,commercial,P2,,41.3012,62.5000,44.9879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P2_r2,A,commercial,P2,,36.2573,62.5000,40.8213,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P3_r1,A,commercial,P3,,40.0585,12.5000,35.2657,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b044_P3_r2,A,commercial,P3,,31.8713,12.5000,28.5024,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P1_r1,A,commercial,P1,,46.1257,12.5000,40.2778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P1_r2,A,commercial,P1,,46.4912,0.0000,38.4058,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P2_r1,A,commercial,P2,,39.7661,62.5000,43.7198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P2_r2,A,commercial,P2,,38.0117,62.5000,42.2705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P3_r1,A,commercial,P3,,51.4620,50.0000,51.2077,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b045_P3_r2,A,commercial,P3,,61.6959,0.0000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
real_claude_b021_P1_r1,A,analytics,P1,,32.0906,62.5000,37.3792,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0001,H,translation,,,52.1930,12.5000,45.2899,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0002,H,translation,,,53.9474,12.5000,46.7391,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0003,H,translation,,,62.0614,0.0000,51.2681,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0004,H,translation,,,41.5936,50.0000,43.0556,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0005,H,translation,,,47.3684,0.0000,39.1304,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0006,H,translation,,,40.7164,0.0000,33.6353,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0007,H,translation,,,42.9825,37.5000,42.0290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0008,H,translation,,,47.0760,50.0000,47.5845,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0009,H,translation,,,54.5322,12.5000,47.2222,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0010,H,translation,,,52.7047,12.5000,45.7126,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0011,H,translation,,,66.8129,25.0000,59.5411,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0012,H,translation,,,54.0936,12.5000,46.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0013,H,translation,,,72.8070,0.0000,60.1449,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0014,H,translation,,,33.7719,25.0000,32.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0015,H,translation,,,40.1316,0.0000,33.1522,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0016,H,translation,,,59.5029,50.0000,57.8502,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0017,H,translation,,,66.8129,50.0000,63.8889,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0018,H,translation,,,40.5702,0.0000,33.5145,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0019,H,translation,,,48.9035,0.0000,40.3986,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0020,H,translation,,,45.7602,50.0000,46.4976,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0021,H,translation,,,50.4386,25.0000,46.0145,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0022,H,translation,,,73.0263,25.0000,64.6739,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0023,H,translation,,,65.6433,0.0000,54.2271,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0024,H,translation,,,37.2807,0.0000,30.7971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0025,H,translation,,,59.6491,50.0000,57.9710,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0026,H,translation,,,46.8567,0.0000,38.7077,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0027,H,translation,,,56.7251,0.0000,46.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0028,H,translation,,,52.9971,25.0000,48.1280,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0029,H,translation,,,42.3246,0.0000,34.9638,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0030,H,translation,,,68.9327,0.0000,56.9444,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0031,H,translation,,,24.6345,0.0000,20.3502,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0032,H,translation,,,33.3333,0.0000,27.5362,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0033,H,translation,,,35.4532,12.5000,31.4614,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0034,H,translation,,,35.3070,25.0000,33.5145,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0035,H,translation,,,51.1696,0.0000,42.2705,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0036,H,translation,,,58.6988,25.0000,52.8382,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0037,H,translation,,,64.2544,0.0000,53.0797,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0038,H,translation,,,28.8012,0.0000,23.7923,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0039,H,translation,,,31.2865,50.0000,34.5411,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0040,H,translation,,,64.1813,0.0000,53.0193,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0041,H,translation,,,45.7602,0.0000,37.8019,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0042,H,translation,,,67.6170,25.0000,60.2053,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0043,H,translation,,,39.9123,0.0000,32.9710,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0044,H,translation,,,46.9298,0.0000,38.7681,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0045,H,translation,,,30.9942,12.5000,27.7778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0046,H,translation,,,48.6842,25.0000,44.5652,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0047,H,translation,,,40.4971,0.0000,33.4541,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0048,H,translation,,,52.3392,12.5000,45.4106,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0049,H,translation,,,51.0234,0.0000,42.1498,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0050,H,translation,,,66.6667,0.0000,55.0725,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0051,H,translation,,,45.2485,0.0000,37.3792,17,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
human_hard_rusltc_0052,H,translation,,,43.0556,12.5000,37.7415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
