document_id,origin_class,source,genre,in_current_registry,n_sentences,repeat_share,repeated_unique,max_multiplicity,longest_repeated_block,repeat_char_share,adjacent_share,glued_per_1000w,verdict
human_prose_taiga_arzamas_0022,H,taiga_arzamas,prose,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0023,H,taiga_arzamas,prose,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0024,H,taiga_arzamas,prose,1,67,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0025,H,taiga_arzamas,prose,1,110,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0026,H,taiga_arzamas,prose,1,151,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0027,H,taiga_arzamas,prose,1,100,0.02,1,2,1,0.023665,0.0,0.0,
human_prose_taiga_arzamas_0028,H,taiga_arzamas,prose,1,77,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0029,H,taiga_arzamas,prose,1,127,0.047244,3,2,2,0.021749,0.0,0.0,
human_prose_taiga_arzamas_0030,H,taiga_arzamas,prose,1,36,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0031,H,taiga_arzamas,prose,1,88,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0032,H,taiga_arzamas,prose,1,130,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0033,H,taiga_arzamas,prose,1,78,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0034,H,taiga_arzamas,prose,1,100,0.03,1,3,1,0.012706,0.0,0.0,
human_prose_taiga_arzamas_0035,H,taiga_arzamas,prose,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0036,H,taiga_arzamas,prose,1,74,0.054054,1,4,1,0.025263,0.0,0.0,
human_prose_taiga_arzamas_0037,H,taiga_arzamas,prose,1,187,0.037433,2,5,1,0.017054,0.0,0.0,
human_prose_taiga_arzamas_0038,H,taiga_arzamas,prose,1,99,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0039,H,taiga_arzamas,prose,1,73,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0040,H,taiga_arzamas,prose,1,90,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0041,H,taiga_arzamas,prose,1,46,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0042,H,taiga_arzamas,prose,1,35,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0043,H,taiga_arzamas,prose,1,117,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0044,H,taiga_arzamas,prose,1,84,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0045,H,taiga_arzamas,prose,1,59,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0046,H,taiga_arzamas,prose,1,34,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0047,H,taiga_arzamas,prose,1,37,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0048,H,taiga_arzamas,prose,1,51,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0049,H,taiga_arzamas,prose,1,84,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0050,H,taiga_arzamas,prose,1,67,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0051,H,taiga_arzamas,prose,1,88,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0052,H,taiga_arzamas,prose,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0053,H,taiga_arzamas,prose,1,103,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0054,H,taiga_arzamas,prose,1,40,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0055,H,taiga_arzamas,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0056,H,taiga_arzamas,prose,1,80,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0057,H,taiga_arzamas,prose,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0058,H,taiga_arzamas,prose,1,31,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0059,H,taiga_arzamas,prose,1,95,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_arzamas_0060,H,taiga_arzamas,prose,1,176,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0001,H,taiga_magazines,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0002,H,taiga_magazines,prose,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0003,H,taiga_magazines,prose,1,236,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0004,H,taiga_magazines,prose,1,222,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0005,H,taiga_magazines,prose,1,62,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0006,H,taiga_magazines,prose,1,55,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0007,H,taiga_magazines,prose,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0008,H,taiga_magazines,prose,1,180,0.0,0,1,0,0.0,0.0,0.263158,
human_prose_taiga_magazines_0009,H,taiga_magazines,prose,1,43,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0010,H,taiga_magazines,prose,1,79,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0011,H,taiga_magazines,prose,1,150,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0012,H,taiga_magazines,prose,1,231,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0013,H,taiga_magazines,prose,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0014,H,taiga_magazines,prose,1,55,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0015,H,taiga_magazines,prose,1,68,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0016,H,taiga_magazines,prose,1,247,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0017,H,taiga_magazines,prose,1,278,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0018,H,taiga_magazines,prose,1,76,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0019,H,taiga_magazines,prose,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0020,H,taiga_magazines,prose,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0021,H,taiga_magazines,prose,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0022,H,taiga_magazines,prose,1,96,0.0,0,1,0,0.0,0.0,0.557724,
human_prose_taiga_magazines_0023,H,taiga_magazines,prose,1,166,0.012048,1,2,1,0.006636,0.0,0.571592,
human_prose_taiga_magazines_0024,H,taiga_magazines,prose,1,119,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0025,H,taiga_magazines,prose,1,155,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0026,H,taiga_magazines,prose,1,220,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0027,H,taiga_magazines,prose,1,205,0.0,0,1,0,0.0,0.0,1.615509,
human_prose_taiga_magazines_0028,H,taiga_magazines,prose,1,58,0.0,0,1,0,0.0,0.0,4.769475,
human_prose_taiga_magazines_0029,H,taiga_magazines,prose,1,31,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0030,H,taiga_magazines,prose,1,212,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0031,H,taiga_magazines,prose,1,172,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0032,H,taiga_magazines,prose,1,165,0.0,0,1,0,0.0,0.0,0.272554,
human_prose_taiga_magazines_0033,H,taiga_magazines,prose,1,151,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0034,H,taiga_magazines,prose,1,128,0.0,0,1,0,0.0,0.0,0.360101,
human_prose_taiga_magazines_0035,H,taiga_magazines,prose,1,277,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0036,H,taiga_magazines,prose,1,153,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0037,H,taiga_magazines,prose,1,91,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0038,H,taiga_magazines,prose,1,166,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0039,H,taiga_magazines,prose,1,104,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0040,H,taiga_magazines,prose,1,216,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0041,H,taiga_magazines,prose,1,94,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0042,H,taiga_magazines,prose,1,104,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0043,H,taiga_magazines,prose,1,52,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0044,H,taiga_magazines,prose,1,142,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0045,H,taiga_magazines,prose,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0046,H,taiga_magazines,prose,1,190,0.0,0,1,0,0.0,0.0,0.220702,
human_prose_taiga_magazines_0047,H,taiga_magazines,prose,1,93,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0048,H,taiga_magazines,prose,1,173,0.0,0,1,0,0.0,0.0,0.288684,
human_prose_taiga_magazines_0049,H,taiga_magazines,prose,1,95,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0050,H,taiga_magazines,prose,1,97,0.0,0,1,0,0.0,0.0,4.026846,
human_prose_taiga_magazines_0051,H,taiga_magazines,prose,1,224,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0052,H,taiga_magazines,prose,1,244,0.0,0,1,0,0.0,0.0,1.017501,
human_prose_taiga_magazines_0053,H,taiga_magazines,prose,1,13,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0054,H,taiga_magazines,prose,1,96,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0055,H,taiga_magazines,prose,1,122,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0056,H,taiga_magazines,prose,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0057,H,taiga_magazines,prose,1,54,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0058,H,taiga_magazines,prose,1,129,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0059,H,taiga_magazines,prose,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_magazines_0060,H,taiga_magazines,prose,1,194,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0001,H,taiga_proza,prose,1,261,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0002,H,taiga_proza,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0003,H,taiga_proza,prose,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0004,H,taiga_proza,prose,1,95,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0005,H,taiga_proza,prose,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0006,H,taiga_proza,prose,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0007,H,taiga_proza,prose,1,37,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0008,H,taiga_proza,prose,1,109,0.045872,2,3,1,0.028073,0.0,0.0,
human_prose_taiga_proza_0009,H,taiga_proza,prose,1,204,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0010,H,taiga_proza,prose,1,166,0.048193,4,2,4,0.027922,0.0,0.0,
human_prose_taiga_proza_0011,H,taiga_proza,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0012,H,taiga_proza,prose,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0013,H,taiga_proza,prose,1,160,0.0,0,1,0,0.0,0.0,3.072871,
human_prose_taiga_proza_0014,H,taiga_proza,prose,1,53,0.0,0,1,0,0.0,0.0,1.430615,
human_prose_taiga_proza_0015,H,taiga_proza,prose,1,85,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0016,H,taiga_proza,prose,1,45,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0017,H,taiga_proza,prose,1,34,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0018,H,taiga_proza,prose,1,74,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0019,H,taiga_proza,prose,1,67,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0020,H,taiga_proza,prose,1,58,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0021,H,taiga_proza,prose,1,58,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0022,H,taiga_proza,prose,1,194,0.0,0,1,0,0.0,0.0,1.265022,
human_prose_taiga_proza_0023,H,taiga_proza,prose,1,223,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0024,H,taiga_proza,prose,1,46,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0025,H,taiga_proza,prose,1,51,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0026,H,taiga_proza,prose,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0027,H,taiga_proza,prose,1,213,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0028,H,taiga_proza,prose,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0029,H,taiga_proza,prose,1,142,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0030,H,taiga_proza,prose,1,100,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0031,H,taiga_proza,prose,1,105,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0032,H,taiga_proza,prose,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0033,H,taiga_proza,prose,1,109,0.0,0,1,0,0.0,0.0,1.070091,
human_prose_taiga_proza_0034,H,taiga_proza,prose,1,46,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0035,H,taiga_proza,prose,1,80,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0036,H,taiga_proza,prose,1,126,0.015873,1,2,1,0.010915,0.0,0.0,
human_prose_taiga_proza_0037,H,taiga_proza,prose,1,40,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0038,H,taiga_proza,prose,1,107,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0039,H,taiga_proza,prose,1,52,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0040,H,taiga_proza,prose,1,64,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0041,H,taiga_proza,prose,1,56,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0042,H,taiga_proza,prose,1,95,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0043,H,taiga_proza,prose,1,68,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0044,H,taiga_proza,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0045,H,taiga_proza,prose,1,58,0.0,0,1,0,0.0,0.0,1.234568,
human_prose_taiga_proza_0046,H,taiga_proza,prose,1,55,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0047,H,taiga_proza,prose,1,41,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0048,H,taiga_proza,prose,1,70,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0049,H,taiga_proza,prose,1,44,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0050,H,taiga_proza,prose,1,52,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0051,H,taiga_proza,prose,1,214,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0052,H,taiga_proza,prose,1,27,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0053,H,taiga_proza,prose,1,73,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0054,H,taiga_proza,prose,1,42,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0055,H,taiga_proza,prose,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0056,H,taiga_proza,prose,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0057,H,taiga_proza,prose,1,101,0.019802,1,2,1,0.011825,0.0,0.585138,
human_prose_taiga_proza_0058,H,taiga_proza,prose,1,78,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0059,H,taiga_proza,prose,1,120,0.0,0,1,0,0.0,0.0,0.0,
human_prose_taiga_proza_0060,H,taiga_proza,prose,1,67,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0001,H,cyberleninka,science,1,165,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0002,H,cyberleninka,science,1,117,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0003,H,cyberleninka,science,1,83,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0004,H,cyberleninka,science,1,59,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0005,H,cyberleninka,science,1,46,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0006,H,cyberleninka,science,1,43,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0007,H,cyberleninka,science,1,32,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0008,H,cyberleninka,science,1,121,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0009,H,cyberleninka,science,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0010,H,cyberleninka,science,1,31,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0011,H,cyberleninka,science,1,48,0.083333,2,2,2,0.088843,0.0,0.0,
human_science_cyberleninka_0013,H,cyberleninka,science,1,75,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0014,H,cyberleninka,science,1,247,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0015,H,cyberleninka,science,1,75,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0016,H,cyberleninka,science,1,76,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0017,H,cyberleninka,science,1,43,0.0,0,1,0,0.0,0.0,6.198347,
human_science_cyberleninka_0018,H,cyberleninka,science,1,93,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0019,H,cyberleninka,science,1,72,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0020,H,cyberleninka,science,1,113,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0021,H,cyberleninka,science,1,115,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0022,H,cyberleninka,science,1,63,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0023,H,cyberleninka,science,1,104,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0024,H,cyberleninka,science,1,109,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0025,H,cyberleninka,science,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0026,H,cyberleninka,science,1,69,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0027,H,cyberleninka,science,1,62,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0028,H,cyberleninka,science,1,177,0.0,0,1,0,0.0,0.0,0.32041,
human_science_cyberleninka_0029,H,cyberleninka,science,1,135,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0030,H,cyberleninka,science,1,115,0.0,0,1,0,0.0,0.0,0.992063,
human_science_cyberleninka_0031,H,cyberleninka,science,1,60,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0032,H,cyberleninka,science,1,47,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0033,H,cyberleninka,science,1,100,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0034,H,cyberleninka,science,1,73,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0035,H,cyberleninka,science,1,50,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0036,H,cyberleninka,science,1,117,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0037,H,cyberleninka,science,1,40,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0038,H,cyberleninka,science,1,59,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0039,H,cyberleninka,science,1,31,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0040,H,cyberleninka,science,1,99,0.040404,1,4,2,0.016025,0.333333,0.0,
human_science_cyberleninka_0041,H,cyberleninka,science,1,57,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0042,H,cyberleninka,science,1,104,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0043,H,cyberleninka,science,1,80,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0044,H,cyberleninka,science,1,61,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0045,H,cyberleninka,science,1,150,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0046,H,cyberleninka,science,1,66,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0047,H,cyberleninka,science,1,49,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0048,H,cyberleninka,science,1,244,0.028689,3,3,2,0.023823,0.0,0.0,
human_science_cyberleninka_0049,H,cyberleninka,science,1,148,0.013514,1,2,1,0.006442,0.0,0.0,
human_science_cyberleninka_0050,H,cyberleninka,science,1,189,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0051,H,cyberleninka,science,1,77,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0052,H,cyberleninka,science,1,65,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0053,H,cyberleninka,science,1,122,0.0,0,1,0,0.0,0.0,0.64,
human_science_cyberleninka_0054,H,cyberleninka,science,1,41,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0055,H,cyberleninka,science,1,84,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0056,H,cyberleninka,science,1,78,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0057,H,cyberleninka,science,1,124,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0058,H,cyberleninka,science,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0059,H,cyberleninka,science,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0060,H,cyberleninka,science,1,72,0.0,0,1,0,0.0,0.0,0.0,
human_science_cyberleninka_0067,H,cyberleninka,science,1,90,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0001,H,spbgu,science,1,65,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0002,H,spbgu,science,1,288,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0003,H,spbgu,science,1,82,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0004,H,spbgu,science,1,18,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0005,H,spbgu,science,1,52,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0006,H,spbgu,science,1,127,0.031496,2,2,1,0.011392,0.0,0.0,
human_science_spbgu_0007,H,spbgu,science,1,117,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0008,H,spbgu,science,1,99,0.0,0,1,0,0.0,0.0,0.638978,
human_science_spbgu_0009,H,spbgu,science,1,179,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0010,H,spbgu,science,1,96,0.020833,1,2,1,0.012193,0.0,0.0,
human_science_spbgu_0011,H,spbgu,science,1,192,0.0,0,1,0,0.0,0.0,0.273075,
human_science_spbgu_0012,H,spbgu,science,1,152,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0013,H,spbgu,science,1,192,0.010417,1,2,1,0.005829,0.0,0.0,
human_science_spbgu_0014,H,spbgu,science,1,88,0.022727,1,2,1,0.008684,0.0,0.0,
human_science_spbgu_0015,H,spbgu,science,1,230,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0016,H,spbgu,science,1,87,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0017,H,spbgu,science,1,221,0.00905,1,2,1,0.004688,0.0,0.0,
human_science_spbgu_0018,H,spbgu,science,1,177,0.039548,3,3,1,0.01704,0.0,0.0,
human_science_spbgu_0019,H,spbgu,science,1,145,0.013793,1,2,1,0.004152,0.0,0.0,
human_science_spbgu_0020,H,spbgu,science,1,113,0.017699,1,2,1,0.005818,0.0,0.0,
human_science_spbgu_0021,H,spbgu,science,1,264,0.015152,2,2,1,0.008611,0.0,0.0,
human_science_spbgu_0022,H,spbgu,science,1,158,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0023,H,spbgu,science,1,108,0.018519,1,2,1,0.010624,0.0,0.0,
human_science_spbgu_0024,H,spbgu,science,1,152,0.013158,1,2,1,0.007735,0.0,0.0,
human_science_spbgu_0025,H,spbgu,science,1,113,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0026,H,spbgu,science,1,200,0.02,2,2,1,0.009296,0.0,0.0,
human_science_spbgu_0027,H,spbgu,science,1,48,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0028,H,spbgu,science,1,189,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0029,H,spbgu,science,1,235,0.008511,1,2,1,0.004725,0.0,0.0,
human_science_spbgu_0030,H,spbgu,science,1,70,0.0,0,1,0,0.0,0.0,0.606061,
human_science_spbgu_0031,H,spbgu,science,1,119,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0032,H,spbgu,science,1,175,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0033,H,spbgu,science,1,41,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0034,H,spbgu,science,1,80,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0035,H,spbgu,science,1,148,0.0,0,1,0,0.0,0.0,0.0,
human_science_spbgu_0036,H,spbgu,science,1,177,0.056497,5,2,2,0.044061,0.2,0.0,
human_science_spbgu_0037,H,spbgu,science,1,212,0.04717,5,2,1,0.017219,0.0,0.0,
human_science_spbgu_0038,H,spbgu,science,1,145,0.013793,1,2,1,0.004826,0.0,0.0,
